_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,relevance,relevance:confidence,doc_title,passage,pid,qid,relevance_gold,statement,url
2011676423,False,finalized,3,11/19/2018 17:48:52,3,0.6667,Jamie Cullum discography,"Grace is Gone, composed by Clint Eastwood and written by Jamie Cullum,on Grace is Gone OST.""Home is Where it Hurts"" with Camille on Music Hole.""Gran Torino"" with Clint Eastwood on the Gran Torino OST.",Jamie Cullum discography#39,31,,Clint Eastwood acted In Gran Torino (film) ,https://en.wikipedia.org/wiki/Jamie Cullum discography
2011676424,False,finalized,3,11/16/2018 19:14:37,0,1.0,Ali Khamenei,"Ali Khamenei believes in gender segregation. Khamenei also believes that gender equality is a Zionist plot with the purpose to ""corrupt the role of women in society"". Khamenei argues that ""Today, homosexuality is a major problem in the western world.",Ali Khamenei#240,14,,Ali Khamenei is Leader Of Iran ,https://en.wikipedia.org/wiki/Ali Khamenei
2011676425,False,finalized,3,11/16/2018 21:38:06,3,0.6636,Christopher C. Ashby,"Ashby was born in Dallas, Texas. He graduated from Georgetown University School of Foreign Service in 1968, and received an M.B.A. from the University of Texas Graduate School of Business in 1970. At Georgetown, he was Bill Clinton's roommate.",Christopher C. Ashby#1,29,,Bill Clinton graduated From Georgetown University ,https://en.wikipedia.org/wiki/Christopher C. Ashby
2011676426,False,finalized,3,11/16/2018 19:18:56,5,0.6667,European migrant crisis,"Former U.S. President Barack Obama praised Germany for taking a leading role in accepting refugees. During his April 2016 visit to Germany, Obama praised German Chancellor Angela Merkel for being on ""the right side of history"" with her open-border immigration policy. However, Obama's successor Donald Trump has been more critical of German chancellor Angela Merkel and her handling of the European migrant crisis, saying ""Everyone thought she was a really great leader and now she's turned out to be this catastrophic leader.",European migrant crisis#895,17,,Angela Merkel is Leader Of Germany ,https://en.wikipedia.org/wiki/European migrant crisis
2011676427,False,finalized,3,11/16/2018 18:56:08,0,0.6678,"Boris Yeltsin presidential campaign, 1996","The underperformance of the pro-Yeltsin forces in the 1993 legislative election alarmed some in Yelstin's camp of an urgent need for Yeltsin to revive his faltering public image. 1994Over the course of 1994, Yeltsin became more and more separated from core reformist politicians and organizations. At the same time, Yeltsin was also becoming more and more separated from the opposition government and its leader, Prime Minister Viktor Chernomyrdin.","Boris Yeltsin presidential campaign, 1996#35",30,,Boris Yeltsin is Leader Of Russia ,"https://en.wikipedia.org/wiki/Boris Yeltsin presidential campaign, 1996"
2011676428,False,finalized,3,11/16/2018 19:45:32,0,1.0,Outline of Albert Einstein,Investigations on the Theory of Brownian Movement (1905). Relativity: The Special and the General Theory (1916). The World as I See It (1934).,Outline of Albert Einstein#54,10,,Albert Einstein is Known For Special relativity Albert Einstein is Known For General relativity ,https://en.wikipedia.org/wiki/Outline of Albert Einstein
2011676429,False,finalized,3,11/16/2018 19:43:52,5,1.0,Sherlock,"Sherlock may refer to:Sherlock Holmes, a fictional detective created by Arthur Conan Doyle: Sherlock Holmes (disambiguation). Sherlock (TV series), a BBC TV series that started in 2010. Sherlock Hemlock, a Muppet from the TV show Sesame Street.",Sherlock#0,22,,Arthur Conan Doyle created Sherlock Holmes ,https://en.wikipedia.org/wiki/Sherlock
2011676430,False,finalized,3,11/16/2018 19:42:34,3,0.6637,Abdul Qadeer Khan,".) ...."". In 2012, Abdul Qadeer Khan announced to form a political party Movement to Protect Pakistan.",Abdul Qadeer Khan#182,2,,Abdul Qadeer Khan is Citizen Of Pakistan ,https://en.wikipedia.org/wiki/Abdul Qadeer Khan
2011676431,False,finalized,3,11/16/2018 18:42:34,5,1.0,Outline of Cuba,"Demographics of CubaPolitics of CubaForm of government: socialist state, with national parliament. Capital of Cuba: Havana. Corruption in Cuba.",Outline of Cuba#66,37,,Cuba has Capital Havana ,https://en.wikipedia.org/wiki/Outline of Cuba
2011676432,False,finalized,3,11/19/2018 17:50:50,5,0.6667,Führer,"As a political title it is associated with the Nazi dictator Adolf Hitler. Nazi Germany cultivated the Führerprinzip (""leader principle""), and Hitler was generally known as just der Führer (""the Leader""). The word Führer in the sense of ""guide"" remains common in German, and it is used in numerous compound words such as Oppositionsführer (Leader of the Opposition).",Führer#1,4,,Adolf Hitler is Leader Of Germany ,https://en.wikipedia.org/wiki/Führer
2011676433,False,finalized,3,11/19/2018 18:08:37,0,0.6667,Crystal Nix-Hines,"In 1985, Nix-Hines was graduated from Princeton University, where she was a classmate of Michelle Robinson Obama and the editor-in-chief of The Daily Princetonian.From 2006 she served for nine years on Princeton's Board of Trustees.In 1990, she graduated from Harvard Law School, where she served as an editor of the Harvard Law Review with Barack Obama (HLS 1991).",Crystal Nix-Hines#3,26,,Barack Obama graduated From Columbia University ,https://en.wikipedia.org/wiki/Crystal Nix-Hines
2011676434,False,finalized,3,11/16/2018 21:00:14,3,1.0,Natalia (given name),"Natalia Poklonskaya, public prosecutor of Crimea.Natalia Roubina, Cypriot swimmer.Natalia Sedova, second wife of the Marxist theorist Leon Trotsky.",Natalia (given name)#35,56,,Leon Trotsky is Married To Aleksandra Sokolovskaya Leon Trotsky is Married To Natalia Sedova ,https://en.wikipedia.org/wiki/Natalia (given name)
2011676435,False,finalized,3,11/16/2018 19:37:42,0,1.0,Kyaw Zaw,"( A translation of Ne Win's speech can be read in the July 30, 1982 issues of the Rangoon Guardian and the Working People's Daily)During the 8888 Uprising in 1988 the Military Intelligence (MI) claimed that both Kyaw Zaw and Thakin Ba Thein Tin had written to Daw Khin Kyi, the mother of Aung San Suu Kyi, and after her death, Aung San Suu Kyi was encouraged to enter politics by Communist sympathisers including Kyaw Zaw's other daughter San Kyaw Zaw.Implicit in the emphasis on this ""guilt by association"" is to establish the ""Communist lineage"" from the fact that Aung San Suu Kyi is the niece of Thakin Than Tun, the late CPB Chairman (1945–1967).Kyaw Zaw's son-in-law Thet Khaing was also accused of being a leader of the Communist Underground (UG) responsible for organising the General Strike Committees in both Rangoon and Mandalay and infiltrating the student unions.",Kyaw Zaw#51,24,,Aung San Suu Kyi was Born On Date 1945-06-19 ,https://en.wikipedia.org/wiki/Kyaw Zaw
2011676437,False,finalized,3,11/16/2018 21:42:39,0,1.0,Ryan Braun,"Ryan Joseph Braun (nicknamed the ""Hebrew Hammer"" or ""Ocho""; born November 17, 1983) is an American baseball left fielder and first baseman for the Milwaukee Brewers of Major League Baseball (MLB). While currently the starting left fielder for the Brewers, Braun has also played right field during his career, and was a third baseman during his rookie season. Braun was a two-time All-American at the University of Miami, where he was named ""National Freshman of the Year"" by Baseball America in 2003.",Ryan Braun#0,3,,Adolf Hitler is Married To Eva Braun ,https://en.wikipedia.org/wiki/Ryan Braun
2011676438,False,finalized,3,11/16/2018 19:23:39,5,0.6646,Aleksandra Sokolovskaya,"When Trotsky considered escaping from Siberia (alone, of necessity) in the summer of 1902, Sokolovskaya fully endorsed his plan. After Trotsky met Natalia Sedova, his future second wife, in Paris in late 1902, his first marriage disintegrated, although the two maintained a friendly relationship until the end. Not much is known about Sokolovskaya's life post-1902.",Aleksandra Sokolovskaya#5,56,,Leon Trotsky is Married To Aleksandra Sokolovskaya Leon Trotsky is Married To Natalia Sedova ,https://en.wikipedia.org/wiki/Aleksandra Sokolovskaya
2011676439,False,finalized,3,11/16/2018 21:26:33,3,0.6645,The Return of Sherlock Holmes (1929 film),"The Return of Sherlock Holmes is a 1929 American Pre-Code mystery film directed by Basil Dean and written by Arthur Conan Doyle, Basil Dean and Garrett Fort.The film shares its title with the third volume of the Sherlock Holmes stories, The Return of Sherlock Holmes by Arthur Conan Doyle.The film stars Clive Brook, H. Reeves-Smith, Betty Lawford, Charles Hay and Phillips Holmes.",The Return of Sherlock Holmes (1929 film)#0,22,,Arthur Conan Doyle created Sherlock Holmes ,https://en.wikipedia.org/wiki/The Return of Sherlock Holmes (1929 film)
2011676440,False,finalized,3,11/16/2018 20:08:33,0,1.0,"3rd Battalion, 12th Marines","Three firing batteries rotating on unit deployment program (UDP) assignments from the 10th Marines and the 11th Marines. 3rd Battalion 12th Marines was activated on September 16, 1942, at Camp Elliott, California, as part of the 3rd Marine Division. Deployed during January - February 1943 to Auckland, New Zealand  Participated in the following World War II Campaigns Bougainville Northern Solomons Guam Iwo Jima  Deactivated 28 December 1945  Reactivated 7 January 1952 at Camp Pendleton, California, as the 3rd Marine Division  Redeployed during August 1953 to Camp Gifu, Japan  Redeployed during February 1956 to Camp Courtney, Okinawa  Redeployed during April - May 1965 to the Republic of Vietnam  Participated in the war in Vietnam, April 1965 - November 1969, operating from Quang Tri Province Quang Nam Province Thua Thien Province  Redeployed during November 1969 to Camp Courtney, Okinawa  Elements participated in evacuation operations in Vietnam and Cambodia, March - May 1975  India Btry 3/12 deployed and placed in reserve during the Mayaguez Incident May '75  Elements participated in Operations Desert Shield and Desert Storm, Southwest Asia, 1990–1991  Elements participated in Operations Sea Angel, Bangladesh, May - June 1991  Elements Participated in Operation Fiery Vigil, Republic of the Philippines, June - July 1991  Elements participated in Operation Enduring Freedom, Afghanistan and Philippines, 2001 into 2006  Elements participated in Operation Iraqi Freedom, Iraq, 2003 into 2007  Elements participated in Operation Unified Assistance, Southeast Asia, December 2004 - February 2005  Elements participated in humanitarian relief efforts, Philippines, February - March 2006  Elements participated in Operation Enduring Freedom, Afghanistan, 2010","3rd Battalion, 12th Marines#9",25,,Australia participated In Vietnam War ,"https://en.wikipedia.org/wiki/3rd Battalion, 12th Marines"
2011676441,False,finalized,3,11/16/2018 19:23:57,0,1.0,Ulm Minster,"For some decades it was the largest organ in existence.In the late 1960s it was reconstructed to solve acoustic problems of reverberation.In 1877, the Jewish congregation of the synagogue of Ulm—including Hermann Einstein, the father of Albert Einstein—donated money for a statue of the Biblical prophet Jeremiah.",Ulm Minster#61,7,,Albert Einstein was Born In Ulm Albert Einstein was Born On Date 1879 ,https://en.wikipedia.org/wiki/Ulm Minster
2011676442,False,finalized,3,11/19/2018 18:51:44,0,1.0,Family of Barack Obama,"She is now widowed, but had married Michelle's father, Fraser Robinson, on October 27, 1960. Robinson was formerly a secretary at Spiegel catalog and a bank. While Michelle and Barack Obama were campaigning in 2008, Robinson tended the Obamas' young children.",Family of Barack Obama#301,27,,Barack Obama is Married To Michelle Obama ,https://en.wikipedia.org/wiki/Family of Barack Obama
2011676443,False,finalized,3,11/16/2018 20:02:10,0,0.6645,Abdul Qadeer Khan,"In his recent interview, Abdul Qadeer Khan maintained that he has no regrets for what he did and maintained that:Abdul Qadeer Khan faced heated and intense criticism from his fellow theorists whom he had worked with in the atomic bomb project, most notably theorist Pervez Hoodbhoy. In addition, Qadeer Khan's false claims that he was the ""father"" of the atomic bomb project since its inception and his personal attacks on Munir Khan caused even greater animosity by his fellow theorists, and most particularly, within the general physics community towards Qadeer Khan. Due to public promotion by the Pakistan media, he remains one of the best known but also most controversial scientists in the country.",Abdul Qadeer Khan#197,2,,Abdul Qadeer Khan is Citizen Of Pakistan ,https://en.wikipedia.org/wiki/Abdul Qadeer Khan
2011676444,False,finalized,3,11/16/2018 21:25:36,0,0.6623,"Boris Yeltsin presidential campaign, 1996","Perm was also thought to be especially unlikely to support Yeltsin because both the Liberal Democratic Party and the Communist Party had beaten pro-Yeltsin parties there months earlier in the 1995 legislative election. Yeltsin's campaign took a gamble by choosing to actively campaign in Perm, which ultimately paid-off when Yeltsin won the majority of its vote in the first round of the election, defeating Zyuganov by a wide-margin. By the summer of 1996, all major polls showed Yeltsin making notable gains.","Boris Yeltsin presidential campaign, 1996#207",30,,Boris Yeltsin is Leader Of Russia ,"https://en.wikipedia.org/wiki/Boris Yeltsin presidential campaign, 1996"
2011676445,False,finalized,3,11/16/2018 20:36:57,3,0.6755,Ambush marketing,"Allianz holds the naming rights to the Allianz Arena for 30 years but since the company has neither been a FIFA nor UEFA sponsor, for the 2006 FIFA World Cup was referred to as the FIFA WM-Stadion München (FIFA World Cup Stadium, Munich), and for UEFA club matches it is labeled as Fußball Arena München (Football Arena Munich).During the 2010 Winter Olympics, hockey venue General Motors Place (since renamed to Rogers Arena) was renamed ""Canada Hockey Place"" for the duration of the Games, since General Motors was a domestic Olympic sponsor which was permitted to advertise only in Canada but not worldwide.There is also broadcast sponsorship protection during major sporting events.",Ambush marketing#26,13,,Allianz Arena is Located In Munich ,https://en.wikipedia.org/wiki/Ambush marketing
2011676446,False,finalized,3,11/19/2018 18:06:58,5,0.6667,Merkel (surname),"Alexander Merkel (born 1992), Kazakh-born German footballer.Angela Merkel (born 1954), the current Chancellor of Germany.Charles Emanuel Merkel, (1872-1955), American inventor, manufacturer.",Merkel (surname)#2,17,,Angela Merkel is Leader Of Germany ,https://en.wikipedia.org/wiki/Merkel (surname)
2011676447,False,finalized,3,11/16/2018 21:25:54,3,0.6622,Ali Khamenei,"In 2016, Khamenei advised Mahmoud Ahmadinejad, his former ally with whom his relationship was strained after Ahmadinejad accused his son Mojtaba Khamenei of embezzling from the state treasury, to not run for president again. Khamenei is regarded by some as the figurehead of the country's conservative establishment.Khamenei supported Mesbah Yazdi describing him as one of Iran's most credible ideologues prior to the 2005 election, but has reportedly ""recently been concerned about Mesbah's political ambitions."" In 2007, Khamenei requested that government officials speed up Iran's move towards economic privatization.",Ali Khamenei#185,14,,Ali Khamenei is Leader Of Iran ,https://en.wikipedia.org/wiki/Ali Khamenei
2011676448,False,finalized,3,11/16/2018 21:12:53,3,0.3355,Outline of Cuba,"Municipalities of CubaCapital of Cuba: Havana. Cities of Cuba. Demographics of CubaPolitics of CubaForm of government: socialist state, with national parliament.",Outline of Cuba#64,37,,Cuba has Capital Havana ,https://en.wikipedia.org/wiki/Outline of Cuba
2011676449,False,finalized,3,11/16/2018 21:26:44,0,0.6667,"Democratic Party vice presidential candidate selection, 2008",Senator Hillary Clinton of New York. Governor Bill Richardson of New Mexico. Senator Joe Biden of Delaware.,"Democratic Party vice presidential candidate selection, 2008#25",35,,Bill Clinton was Born In Hope Arkansas ,"https://en.wikipedia.org/wiki/Democratic Party vice presidential candidate selection, 2008"
2011676450,False,finalized,3,11/16/2018 21:52:50,3,0.6677,Aleksandr Solzhenitsyn,"On 12 December 2009, the Russian channel Rossiya K showed the French television documentary L'Histoire Secrète de l'Archipel du Goulag [The Secret History of the Goulag Archipel] made by Jean Crépu and Nicolas Miletitch and translated into Russian under the title Taynaya Istoriya ""Arkhipelaga Gulag"" (Secret History: The Gulag Archipelago). The documentary covers events related to creation and publication of The Gulag Archipelago. Kriza, Elisa (2014) Alexander Solzhenitsyn: Cold War Icon, Gulag Author, Russian Nationalist?",Aleksandr Solzhenitsyn#236,15,,Aleksandr Solzhenitsyn created The Gulag Archipelago ,https://en.wikipedia.org/wiki/Aleksandr Solzhenitsyn
2011676451,False,finalized,3,11/16/2018 21:53:46,5,1.0,Fictional detectives,"Madelyn ""Maddie"" Hayes in Moonlighting – created by Glenn Gordon Caron. Sherlock Holmes – created by Sir Arthur Conan Doyle. Jack Irish – created by Peter Temple.",Fictional detectives#68,22,,Arthur Conan Doyle created Sherlock Holmes ,https://en.wikipedia.org/wiki/Fictional detectives
2011676452,False,finalized,3,11/16/2018 21:26:11,5,1.0,The War That Came Early,Adolf Hitler — leader of Nazi Germany (viewpoint character in a single episode). Friedrich Hoßbach — German military adjutant to the Fuehrer. Benito Mussolini — leader of Fascist Italy.,The War That Came Early#316,4,,Adolf Hitler is Leader Of Germany ,https://en.wikipedia.org/wiki/The War That Came Early
2011676453,False,finalized,3,11/16/2018 22:25:37,0,1.0,Mileva Marić,"In 1995, Narodna knjiga in Belgrade published (in Serbian) Mileva Marić Ajnštajn by Dragana Bukumirović, a journalist with Politika. Three years later, in 1998, Vida Ognjenović produced a drama, Mileva Ajnštajn, which was translated into English in 2002. Ognjenović later adapted the play into a libretto for the opera Mileva, composed by Aleksandra Vrebalov, which premiered in 2011 in the Serbian National Theatre in Novi Sad.",Mileva Marić#101,12,,Albert Einstein is Married To Mileva Maric ,https://en.wikipedia.org/wiki/Mileva Marić
2011676454,False,finalized,3,11/16/2018 20:01:13,5,0.6759,John Alvin,"Alvin's work on Blazing Saddles was liked by Mel Brooks, as well as by others in the industry. He went on to work on a number of Brooks' later films, including Young Frankenstein, which was also released in 1974. Another of Alvin's iconic posters was his work for Steven Spielberg's 1982 film, E.T. the Extra-Terrestrial.",John Alvin#18,55,,Mel Brooks directed Blazing Saddles Mel Brooks directed Young Frankenstein ,https://en.wikipedia.org/wiki/John Alvin
2011676455,False,finalized,3,11/16/2018 19:22:39,5,1.0,Ain el Safssaf,"Ain el Safssaf ( translit. ʿayn al-ṣafṣaf) (also Ain es-Sofsaf) is a village in the Matn District of the Mount Lebanon Governorate, Lebanon. Ain el Safssaf is 31 km to the Capital (Beirut).",Ain el Safssaf#0,45,,Lebanon has Capital Beirut ,https://en.wikipedia.org/wiki/Ain el Safssaf
2011676456,False,finalized,3,11/16/2018 19:40:34,3,1.0,Marie (given name),"Marie Curie (1867–1934), Polish-French physicist and wife of Pierre Curie.Marie of Romania (1900–1961), Queen consort of Yugoslavia (1922–1934), daughter of Princess Marie of Edinburgh.Marie Besnier Beauvalot (born c. 1981), French billionaire heiress.",Marie (given name)#13,47,,Marie Curie was Born On Date 1867 Marie Curie died In Paris Marie Curie died On Date 1934 ,https://en.wikipedia.org/wiki/Marie (given name)
2011676457,False,finalized,3,11/16/2018 19:48:39,5,1.0,See Arnold Run,The film covers Arnold's early years in bodybuilding and his successful run for Governor of California. Jürgen Prochnow as Arnold Schwarzenegger Roland Kickinger as Arnold Schwarzenegger ('73). Nora Dunn as Arianna Huffington.,See Arnold Run#1,19,,Arnold Schwarzenegger is Leader Of California ,https://en.wikipedia.org/wiki/See Arnold Run
2011676458,False,finalized,3,11/16/2018 21:46:02,3,0.6667,Women in chemistry,"Irene Joliot-Curie, Marie's daughter, became the second woman to be awarded this prize in 1935 for her discovery of artificial radioactivity. Dorothy Hodgkin won the prize in 1964 for the development of protein crystallography. Among her significant discoveries are the structures of penicillin and vitamin B12.",Women in chemistry#10,54,,Henri Becquerel has Won Prize Nobel Prize Marie Curie has Won Prize Nobel Prize Irene Joliot-Curie has Won Prize Nobel Prize ,https://en.wikipedia.org/wiki/Women in chemistry
2011676459,False,finalized,3,11/16/2018 21:42:31,0,0.6724,Harold Pinter bibliography,Talking about Pinter. (On the Lincoln Center Festival 2001: Harold Pinter Festival Symposia.) The Pinter Review: Collected Essays 2001 and 2002.,Harold Pinter bibliography#1316,53,,Harold Pinter has Won Prize Nobel Prize Elfriede Jelinek has Won Prize Nobel Prize ,https://en.wikipedia.org/wiki/Harold Pinter bibliography
2011676460,False,finalized,3,11/19/2018 17:48:02,5,0.6645,Alice Dewey,"She served as the dissertation adviser for many doctoral students, most notably Barack Obama's mother Ann Dunham, who entered the graduate program in 1972 after having lived in Indonesia with her second husband Lolo Soetoro for five years.Dunham's application to the program caught the attention of Dewey because of her experience in Indonesia and her interest in the production of handicrafts there.Dunham completed coursework for her M.A. in anthropology in 1974, and the following year returned to Indonesia for her dissertation fieldwork on peasant blacksmithing in Yogyakarta.",Alice Dewey#12,18,,Ann Dunham is Married To Lolo Soetoro Ann Dunham has Child Barack Obama ,https://en.wikipedia.org/wiki/Alice Dewey
2011676461,False,finalized,3,11/19/2018 17:46:34,5,0.6645,Montebello Genocide Memorial,"Serzh Sargsyan, President of Armenia. Bako Sahakyan, President of Nagorno Karabakh . Arnold Schwarzenegger, Governor of California.",Montebello Genocide Memorial#17,19,,Arnold Schwarzenegger is Leader Of California ,https://en.wikipedia.org/wiki/Montebello Genocide Memorial
2011676462,False,finalized,3,11/16/2018 21:42:08,3,0.3362,"Boris Yeltsin presidential campaign, 1996","NTV which had, prior to the campaign, been critical towards Yeltsin's actions in Chechnya, changed the tone of their coverage. Igor Malashenko, Gusinsky's appointed head of NTV, even joined the Yeltsin campaign and led the its media relations in a rather visible conflict-of-interest. In early 1996, Gusinsky and his political rival Boris Berezovsky (chairman of the Board of ORT) decided that they would put aside their differences in order to work together to support the reelection Boris Yeltsin.","Boris Yeltsin presidential campaign, 1996#403",30,,Boris Yeltsin is Leader Of Russia ,"https://en.wikipedia.org/wiki/Boris Yeltsin presidential campaign, 1996"
2011676463,False,finalized,3,11/16/2018 21:08:38,0,1.0,The Chi-Lites,"Eugene Record - 1959-1973, 1980-1988 (born December 23, 1940, Chicago; died July 22, 2005, Chicago). Creadel ""Red"" Jones - 1959-1973, 1980-1982 (born September 26, 1940, Chicago; died August 25, 1994). Clarence Johnson - 1959-1964.",The Chi-Lites#40,46,,John F. Kennedy died On Date 1963-11-22 John F. Kennedy died In Dallas ,https://en.wikipedia.org/wiki/The Chi-Lites
2011676464,False,finalized,3,11/16/2018 21:11:40,0,0.6719,"Democratic Party vice presidential candidate selection, 2004",Evan Bayh - Indiana; Former Governor of Indiana. Joe Biden - Delaware. John Breaux - Louisiana.,"Democratic Party vice presidential candidate selection, 2004#16",43,,Joe Biden was Born In Scranton Pennsylvania ,"https://en.wikipedia.org/wiki/Democratic Party vice presidential candidate selection, 2004"
2011676465,False,finalized,3,11/16/2018 21:20:24,3,0.6697,Military history of Australia,"As British offshoots, the Australian colonies participated in Britain's small wars of the 19th century, while later as a federated dominion, and then an independent nation, Australia fought in the First World War and Second World War, as well as in the wars in Korea, Malaya, Borneo and Vietnam during the Cold War. In the Post-Vietnam era Australian forces have been involved in numerous international peacekeeping missions, through the United Nations and other agencies, including in the Sinai, Persian Gulf, Rwanda, Somalia, East Timor and the Solomon Islands, as well as many overseas humanitarian relief operations, while more recently they have also fought as part of multi-lateral forces in Iraq and Afghanistan. In total, nearly 103,000 Australians died during the course of these conflicts.",Military history of Australia#3,25,,Australia participated In Vietnam War ,https://en.wikipedia.org/wiki/Military history of Australia
2011676466,False,finalized,3,11/16/2018 21:49:11,5,0.6633,Robert Sabbag,"As a child he moved from school to school until the seventh grade, when he entered the Boston Latin School, from which he graduated in 1964. He attended Georgetown University as a pre-med student, a classmate of future president Bill Clinton, graduating in 1968. He attended his 25th and 30th college reunions at the White House, writing about the events in Rolling Stone and The New York Times, respectively.",Robert Sabbag#3,29,,Bill Clinton graduated From Georgetown University ,https://en.wikipedia.org/wiki/Robert Sabbag
2011676467,False,finalized,3,11/16/2018 21:28:56,0,1.0,Marie Curie,"The 7000 Curie asteroid is also named after her. A KLM McDonnell Douglas MD-11 (registration PH-KCC) is named in her honour. Several institutions bear her name, starting with the two Curie institutes – the Maria Skłodowska–Curie Institute of Oncology, in Warsaw; and the Institut Curie in Paris.",Marie Curie#244,48,,Marie Curie was Born In Warsaw Marie Curie was Born On Date 1867-11-07 ,https://en.wikipedia.org/wiki/Marie Curie
2011676468,False,finalized,3,11/16/2018 19:23:33,0,1.0,14th Critics' Choice Awards,Sean Penn – Milk  Clint Eastwood – Gran Torino. Richard Jenkins – The Visitor. Frank Langella – Frost/Nixon.,14th Critics' Choice Awards#15,31,,Clint Eastwood acted In Gran Torino (film) ,https://en.wikipedia.org/wiki/14th Critics' Choice Awards
2011676469,False,finalized,3,11/16/2018 21:14:35,0,0.6698,The Shadow in the Glass,"In the TARDIS laboratory, he conducts DNA tests on the body fluids, skull fragments and blood, and finds to his surprise that Hitler did indeed die in the Bunker... but Eva Braun didn't.The Russian autopsy results seem to suggest that the woman identified as Eva Braun died of shrapnel wounds before the cyanide capsule was placed in her mouth.Suddenly, it all fits together; the reason for the blood tests, the sudden marriage, the fact that Eva was saved but Hitler wasn't... Eva Braun was pregnant, with Hitler's child.",The Shadow in the Glass#107,3,,Adolf Hitler is Married To Eva Braun ,https://en.wikipedia.org/wiki/The Shadow in the Glass
2011676470,False,finalized,3,11/16/2018 21:09:27,5,1.0,Theatre Calgary production history,Sherlock Holmes – by Arthur Conan Doyle. A Christmas Carol – by Charles Dickens. Macbeth – by William Shakespeare.,Theatre Calgary production history#307,22,,Arthur Conan Doyle created Sherlock Holmes ,https://en.wikipedia.org/wiki/Theatre Calgary production history
2011676471,False,finalized,3,11/19/2018 18:02:55,5,1.0,1945,"Adolf Hitler, Austrian-German politician, Chancellor of Germany and Führer of Nazi Germany (suicide) (b. 1889). Eva Braun, wife of Adolf Hitler (suicide) (b. 1912). May 1 Joseph Goebbels, German Nazi propaganda minister (b. 1897).",1945#932,4,,Adolf Hitler is Leader Of Germany ,https://en.wikipedia.org/wiki/1945
2011676472,False,finalized,3,11/16/2018 20:38:58,0,0.6645,Combined Joint Task Force 180,"Princess Patricia's Canadian Light Infantry. British 45th Commando Group (Royal Marines). Other United States and Coalition Special Operations Forces from Australia, Canada, Denmark, Germany, France, and Norway.",Combined Joint Task Force 180#51,50,,France participated In War in Afghanistan Germany participated In War in Afghanistan United States participated In War in Afghanistan Taliban participated In War in Afghanistan ,https://en.wikipedia.org/wiki/Combined Joint Task Force 180
2011676473,False,finalized,3,11/19/2018 18:36:49,5,0.6635,Elsbeth Ebertin,"."" ""The favorite flowers of the German emperors and the leader Adolf Hitler, a review and a look around, a journey through five decades: imperialism, war, revolution, inflation, decline and the rise of Germany. .""",Elsbeth Ebertin#14,4,,Adolf Hitler is Leader Of Germany ,https://en.wikipedia.org/wiki/Elsbeth Ebertin
2011676474,False,finalized,3,11/19/2018 17:47:33,5,1.0,Joe Biden,"On June 17, 1977, Biden and Jacobs were married by a Catholic priest at the Chapel at the United Nations in New York. Jill Biden has a bachelor's degree from the University of Delaware; two master's degrees, one from West Chester University, and one Villanova University; and a doctorate in education from the University of Delaware. They have one daughter together, Ashley Blazer (born 1981), who became a social worker and staffer at the Delaware Department of Services for Children, Youth, and Their Families.",Joe Biden#99,42,,Joe Biden is Married To Jill Biden ,https://en.wikipedia.org/wiki/Joe Biden
2011676475,False,finalized,3,11/16/2018 21:46:02,3,0.33799999999999997,Majdal Anjar,"It is located on the international road linking Beirut and Damascus. It is exactly located at the borders of Lebanon and Syria which is referred to the ""Masnaa"". About 55 km from the Capital of Lebanon and 57 kilometers from Damascus.",Majdal Anjar#3,45,,Lebanon has Capital Beirut ,https://en.wikipedia.org/wiki/Majdal Anjar
2011676476,False,finalized,3,11/16/2018 21:27:25,0,0.6667,Sherlock Holmes pastiches,"The series featuring Rajit Kapoor as Byomkesh Bakshi, telecast on the Doordarshan, inspired a lot of Indians to read the works of Sir Arthur Conan Doyle and re-read the works of Saradindu Bandyopadhyay. Sherlock Hemlock is a muppet character based on Sherlock Holmes, who appears on the American children's programme Sesame Street. The highly popular CSI: Crime Scene Investigation featured an entire episode circling around the death of a man who held 'mystery nights' with a group of friends in which they roleplayed as Holmes characters and solved invented crimes; his basement was an exact replica of Sherlock Holmes' 221B Baker Street parlour, and he emulated everything Holmes did in the books – from his smoking to his cocaine addiction.",Sherlock Holmes pastiches#337,22,,Arthur Conan Doyle created Sherlock Holmes ,https://en.wikipedia.org/wiki/Sherlock Holmes pastiches
2011676477,False,finalized,3,11/16/2018 21:27:21,5,1.0,Timeline of gravitational physics and relativity,1905 – Albert Einstein completes his theory of special relativity and states the law of mass-energy conservation: E=mc2.1907 – Albert Einstein introduces the principle of equivalence of gravitation and inertia and uses it to predict the gravitational redshift.1915 – Albert Einstein completes his theory of general relativity.,Timeline of gravitational physics and relativity#29,8,,Albert Einstein is Known For General relativity ,https://en.wikipedia.org/wiki/Timeline of gravitational physics and relativity
2011676478,False,finalized,3,11/16/2018 21:35:44,3,0.3333,Einstein family,"Maria ""Maja"" Einstein and her older brother, Albert, were the two children of Hermann Einstein and Pauline Einstein (née Koch), who had moved from Ulm to Munich in June 1881, when Albert was one. There Hermann and his brother Jakob had founded Einstein & Cie., an electrical engineering company. She was born 18 November 1881 in Munich.",Einstein family#92,6,,Albert Einstein was Born On Date 1879-03-14 ,https://en.wikipedia.org/wiki/Einstein family
